City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
700,Vila Franca Do Campo,37.7167,-25.4333,70.21,78,52,3.33,PT,broken clouds
701,Brae,60.3964,-1.353,50.7,85,16,10.56,GB,few clouds
702,Cotonou,6.3654,2.4183,76.28,79,13,12.59,BJ,few clouds
703,Verkhnyaya Inta,65.9811,60.3094,43.93,70,1,7.05,RU,clear sky
704,Hagi,34.4,131.4167,76.55,90,76,10.71,JP,broken clouds
705,Pierre,44.3683,-100.351,94.28,30,0,10.36,US,clear sky
706,San Francisco,37.7749,-122.4194,90.99,74,20,19.57,US,few clouds
707,Beyneu,45.3167,55.2,88.48,30,97,17.72,KZ,overcast clouds
708,Ossora,59.2353,163.0719,60.35,60,0,5.21,RU,clear sky
709,Auch,43.65,0.5833,80.89,69,0,5.68,FR,clear sky
710,Mujiayingzi,42.1167,118.7833,65.59,81,1,5.19,CN,clear sky
711,Ailigandi,9.2333,-78.0167,78.69,88,100,3.62,PA,overcast clouds
712,Nakamura,32.9833,132.9333,74.88,92,8,4.05,JP,clear sky
713,Drezdenko,52.8383,15.8308,70.45,92,94,1.63,PL,moderate rain
714,Waddan,29.1614,16.139,80.1,45,0,16.73,LY,clear sky
715,Kieta,-6.2167,155.6333,79.36,78,98,1.5,PG,overcast clouds
716,Dzilam Gonzalez,21.2833,-88.9333,88.68,59,39,12.71,MX,scattered clouds
717,Sao Joao Da Barra,-21.6403,-41.0511,75.29,83,8,9.93,BR,clear sky
718,Erenhot,43.6475,111.9767,74.3,38,100,20.74,CN,overcast clouds
719,Teknaf,20.8624,92.3058,80.76,88,100,5.08,BD,moderate rain
720,Laguna,38.421,-121.4238,100.31,27,0,6.91,US,clear sky
721,Thinadhoo,0.5333,72.9333,81.19,73,99,12.39,MV,overcast clouds
722,Ha Tinh,18.3333,105.9,75.13,91,82,3.6,VN,broken clouds
723,Santiago Del Estero,-27.7951,-64.2615,77.56,47,21,13.49,AR,few clouds
724,Maningrida,-12.0667,134.2667,55.53,86,68,8.95,AU,broken clouds
725,Lasem,-6.6922,111.4527,75.24,81,58,6.91,ID,broken clouds
726,Bandarban,22.1965,92.2262,76.8,98,100,2.35,BD,overcast clouds
727,Urucara,-2.5364,-57.76,85.57,65,74,1.92,BR,broken clouds
728,Raga,8.4596,25.678,68.97,96,100,2.42,SS,overcast clouds
